time_h,clock,external_stage_m,lagoon_median_eta_m,route_zone_median_eta_m,sill_flux_m3_s,sea_local_eta_m,inlet_lagoon_eta_m,sea_minus_lagoon_head_m,wind_speed_m_s,wind_stress_pa,external_tide_tendency_m_h,cumulative_boundary_inflow_m3,lagoon_wet_volume_m3,west_zone_volume_m3,middle_zone_volume_m3,east_zone_volume_m3,west_minus_east_eta_m,surface_tilt_rms_m,surface_head_p95_p05_m,surface_tilt_potential_energy_j,lagoon_kinetic_energy_j,active_firm_segments,active_complete_lanes,active_aggregate_width_m,active_width_change_m_min,resolved_route_probe_median_depth_m,resolved_route_probe_max_depth_m,resolved_route_probe_depth_rise_cm_min,resolved_route_probe_speed_p95_m_s,resolved_route_probe_speed_max_m_s,resolved_route_probe_hu_p95_m2_s,resolved_route_probe_hu_max_m2_s,resolved_route_probe_fraction_over_0p10m,route_zone_deep_water_fraction_ge_0p30,west_median_depth_m,east_median_depth_m
0.0,16:00,-0.34987717168254356,-0.34812182366128386,-0.34867863436384683,-0.003344266822586672,-0.24832012056645947,-0.3481627446303004,0.09984262406384092,0.0,0.0,-0.0030702887901073606,0.0,530826266.32167643,192874589.05569124,181229151.1939612,156722526.07202405,0.0009586518577245906,0.0004607443249491322,0.0013057747297615663,429251.11804073554,194698.10507840253,0,0,0.0,0.0,0.37109325501229334,0.5312403033540258,0.0,0.0012924882095117591,0.001298399793370162,0.0004901609216912584,0.000506842290168657,1.0,1.0,1.5020801677618971,1.2013500584256358
0.16666666666666666,16:10,-0.34985585073791636,-0.3480618230634439,-0.34869391759728496,0.0006177333425718682,-0.25375073438796103,-0.3480987940519099,0.09434805966394888,3.1666666666666665,0.014740833333333331,0.0033259885351461364,-996246.6537301586,530826647.3415513,192869599.72461057,181235100.28622577,156721947.33071503,0.0008688080704490897,0.0004459170672712563,0.0012039998674059915,402068.116883442,824744.0126461667,0,0,0.0,0.0,0.3710937917537133,0.5312506399919723,5.367414199763942e-06,0.007967143482574874,0.008234610424256869,0.0027501858505164477,0.0030533130855535306,1.0,1.0,1.5020410388194483,1.2012879818864923
0.3333333333333333,16:20,-0.3487698219680704,-0.348028686031703,-0.3487393890386986,0.0004848708041353665,-0.25983436290354345,-0.34801642134742383,0.08818205844388038,6.333333333333333,0.058963333333333326,0.009698635111232813,-1633841.827993966,530826646.82484335,192905404.45169118,181238472.52483273,156682769.8483194,0.0008817708011482628,0.0011592715953258291,0.0029353639489881345,2717451.7105732374,68474962.11009176,0,0,0.0,0.0,0.37116645403249565,0.531945870772236,0.0007266227878233167,0.041939835400419546,0.0429156289241257,0.015206891806967356,0.017518614228258164,1.0,1.0,1.50202028300416,1.1999654963801576
0.5,16:30,-0.34662680147700814,-0.34815878618389917,-0.3488750965237659,0.00038424908499825445,-0.2669617319168208,-0.34768505499666214,0.08072332307984131,9.5,0.1326675,0.01600237404943927,-1939581.5483260786,530825364.10051847,193081575.10187888,181237915.42749542,156505873.57114413,0.0013932522581201479,0.004244587215248851,0.01267117861578787,36430268.23572431,686517536.0282094,0,0,0.0,0.0,0.37147219717259927,0.5353190031094918,0.003057431401036203,0.09586851284422167,0.09662840934889864,0.03761560183580808,0.044886184566381916,1.0,1.0,1.5023670988514117,1.1935926304804085
0.6666666666666666,16:40,-0.3434420151679906,-0.3483030467481234,-0.3491711103805998,0.00030780804731460467,-0.2724044832780527,-0.3467497150700456,0.07434523179199287,12.666666666666666,0.2581283703703704,0.022192418041545064,-1925743.14529668,530822473.6539076,193527343.7608025,181231851.5178169,156063278.37528825,0.003845346136836847,0.010966700749302633,0.035293889984463145,243188722.6394894,2954158672.483323,0,0,0.0,0.0,0.37323874220778375,0.5436329104340333,0.01766545035184475,0.15653734189199742,0.15730235365176296,0.06581364527329117,0.08025379902940494,1.0,1.0,1.5045303110998431,1.1792064427676223
0.8333333333333334,16:50,-0.33923809056532306,-0.3484916297890931,-0.3492923962624721,8.862104450934561e-05,-0.27636864654257587,-0.34529518518185964,0.06892653863928377,15.833333333333334,0.4665371383101853,0.028224787568269637,-1538193.9357865956,530818137.7234474,194369018.42401814,181214133.1435352,155234986.15589398,0.009611943276555901,0.02273857300374974,0.07589491739328275,1045485125.6382867,8452606851.393091,0,0,0.0,0.0,0.3786182549596342,0.5584459722636143,0.05379512751850444,0.2276436745537843,0.23285174690922417,0.10204966854776829,0.12491257827741495,1.0,0.9710031347962382,1.5101212301482176,1.1555903309984936
1.0,17:00,-0.33404489604851184,-0.3489236537348891,-0.34901763426443966,-0.035657661744968226,-0.2790814061422068,-0.34362212725737573,0.06454072111516895,19.0,0.7628381250000001,0.034056623368475716,-788161.6430811469,530813512.4553609,195682108.4445982,181172807.37642804,153958596.63433468,0.01886685869900695,0.04040122280262784,0.13642321772814775,3300505535.236391,17568550663.75926,0,0,0.0,0.0,0.3895400619387125,0.5806844162695101,0.10921806979078298,0.3050723238635685,0.3082540298561439,0.14438578979464028,0.1756066462473815,1.0,0.9710031347962382,1.518855572946284,1.12111671629529
1.1666666666666667,17:10,-0.3278993286410147,-0.3497186535934551,-0.3506383894348286,-0.27946092580148013,-0.28094021224536336,-0.34251396733903794,0.061573755093674576,19.0,0.7628381250000001,0.0396464909490734,218669.1781424519,530810718.97258234,197380634.48851135,181097702.90053988,152332381.5835312,0.03145983782045836,0.06146930442627692,0.21894424097138618,7640258332.951431,22178006457.425014,0,0,0.0,0.0,0.4051522651236612,0.6074690975011103,0.1561220318494871,0.33170354771855665,0.3351801107952001,0.16584393324399055,0.20035133801003288,1.0,0.9710031347962382,1.5309797202012865,1.0767350720438107
1.3335511643969906,17:20,-0.3208352586029115,-0.3506295723499383,-0.35259854002869595,-0.6656696827540732,-0.2814299162410526,-0.34186258729702246,0.06043267105596983,19.0,0.7628381250000001,0.044961411678701574,1525333.6791292846,530811314.0061403,199181414.18851653,180980266.85437652,150649632.96324724,0.0464725663905704,0.07981744191409312,0.2912487779556489,12882111547.765924,21890170720.682987,0,0,0.0,0.0,0.4194846835070728,0.6265623978729903,0.1431371055863638,0.3390135972149207,0.3481059780499977,0.17321312109814277,0.20767070759399234,1.0,0.9710031347962382,1.5491797062936228,1.0346229843290962
1.5,17:30,-0.31293218549888646,-0.3513695621073286,-0.3565537160966573,-1.0519492657455598,-0.28334288240810124,-0.34172126471954845,0.05837838231144721,19.0,0.7628381250000001,0.049943461427519084,3281932.4866857287,530815205.75908786,200992804.88713607,180818360.8235532,149004040.0483986,0.06069654156465076,0.09503648399387377,0.3531527602240012,18263002009.95395,21007349225.578205,0,0,0.0,0.0,0.4305344496295568,0.6376472580046911,0.1106422691639044,0.3449858647685283,0.35777690390645595,0.17519454149464936,0.20989953054468768,1.0,0.9710031347962382,1.5769933943018941,1.0016599805879443
1.6666666666666667,17:40,-0.30421694951906764,-0.3518544614522344,-0.3646403716331009,-1.3296778449049391,-0.28571342949561085,-0.3420555822961744,0.05634215280056354,19.0,0.7628381250000001,0.05457740558654915,5497270.2346841665,530821687.9068958,202810736.53689292,180608659.2733519,147402292.09665105,0.07688763588725989,0.10801960156923833,0.4047843959681687,23593729056.288673,20186387125.428955,0,0,0.0,0.0,0.4371247899046613,0.6424459115225442,0.0659034027510452,0.34994582370918165,0.3638438259132387,0.17866959383302664,0.2084788371782857,1.0,0.9710031347962382,1.6074596212055892,0.975229763361721
1.8333333333333333,17:50,-0.2947612646269974,-0.35229490739933855,-0.3739164154942265,-1.5472913730381044,-0.2898738309747044,-0.342682697427957,0.052808866453252556,19.0,0.7628381250000001,0.058823583832390045,8051767.82887433,530830029.94081265,204631577.85929158,180351726.76038986,145846725.32113126,0.10101576124053757,0.11947898122472769,0.4496586018756198,28865193109.16356,19489490358.89751,0,0,0.0,0.0,0.43945826609555105,0.6422848386307869,0.023334761908897515,0.35221496998928437,0.36723889046813424,0.18013894438122352,0.20486057125992874,1.0,0.9710031347962382,1.6355244613233406,0.9535747163794228
2.0000765620363103,18:00,-0.28462751551344306,-0.35201906520895887,-0.3839425506129369,-1.7528135767493518,-0.2938762629953663,-0.34354093843009226,0.04966467543472597,19.0,0.7628381250000001,0.06265348584341925,10843785.570399083,530839731.4451403,206455656.95849696,180052756.02062687,144331318.46601647,0.12943421818198741,0.1299749553477266,0.4917454449395254,34159444493.32461,18899099206.4147,0,0,0.0,0.0,0.4383619034340968,0.6387930288853043,0.0,0.3528230677237993,0.36885146945465874,0.17967674864463132,0.20050219602045283,1.0,0.9710031347962382,1.6611020162689258,0.9353038888481287
2.1666666666666665,18:10,-0.2739020576131655,-0.3517587166583276,-0.39436178410973366,-1.8726095650931924,-0.2964970952350916,-0.344643962567762,0.04814686733267037,19.0,0.7628381250000001,0.06603493761267079,13845671.901391922,530850620.0551693,208279571.87945488,179718857.35927,142852190.81644425,0.1586247292797479,0.13987687808460522,0.5295802800129648,39562461718.15732,18387955966.318745,0,0,0.0,0.0,0.4348365768376971,0.6332482597428629,0.0,0.35212067611995335,0.3686886992175864,0.1779027211775132,0.19605771440167719,1.0,0.9710031347962382,1.6847725016965736,0.9193468099163952
2.3333333333333335,18:20,-0.26264673765252156,-0.35130284683720336,-0.4048556334416228,-1.9220921827378565,-0.29897091531771347,-0.34603799650161604,0.04706708118390257,19.0,0.7628381250000001,0.06894887734442108,17081335.834315635,530862804.5366986,210104379.61730385,179356019.00802252,141402405.9113721,0.18774746793677388,0.14944226366687824,0.564907808100294,45158376536.73867,17932292769.08673,0,0,0.0,0.0,0.42972669447781153,0.6264889042858599,0.0,0.35058613490428897,0.3672686649831426,0.17533159349734564,0.19178468548504835,1.0,0.9710031347962382,1.706995582900412,0.9048377010703603
2.5,18:30,-0.2509463201433024,-0.3513572471539169,-0.4152332187273673,-1.8991824707781961,-0.3012237459557182,-0.34774799302760084,0.04652424707188263,19.0,0.7628381250000001,0.07137294358182887,20559005.639156587,530876489.3496812,211927132.8049924,178970400.53614852,139978956.00854027,0.21661635719146843,0.15881098846040773,0.5984489585343103,50997929404.06651,17514725133.113937,0,0,0.0,0.0,0.4236337027054039,0.6190862521915119,0.0,0.34837384313220854,0.3646936718601584,0.17228770930839243,0.18777343384017794,1.0,0.9710031347962382,1.728049661257789,0.8912261142440974
2.6666666666666665,18:40,-0.23888393514695772,-0.35120664700923476,-0.42541955136770615,-1.8328593053720534,-0.30322235528220015,-0.3497667930679207,0.04654443778572054,19.0,0.7628381250000001,0.07328991362535249,24257284.086855926,530891861.41699713,213745246.52469513,178567465.35361362,138579149.53868833,0.24497561272185364,0.16806201429413292,0.6303570396304232,57112421557.85768,17123510323.755564,0,0,0.0,0.0,0.4170074269548872,0.6114127285340989,0.0,0.3457531253595922,0.36134450327072226,0.16902301162979871,0.1840460309316062,1.0,0.9710031347962382,1.7481319337580854,0.8781799297797925
