time_h,clock,external_stage_m,lagoon_median_eta_m,route_zone_median_eta_m,sill_flux_m3_s,sea_local_eta_m,inlet_lagoon_eta_m,sea_minus_lagoon_head_m,wind_speed_m_s,wind_stress_pa,external_tide_tendency_m_h,cumulative_boundary_inflow_m3,lagoon_wet_volume_m3,west_zone_volume_m3,middle_zone_volume_m3,east_zone_volume_m3,west_minus_east_eta_m,surface_tilt_rms_m,surface_head_p95_p05_m,surface_tilt_potential_energy_j,lagoon_kinetic_energy_j,active_firm_segments,active_complete_lanes,active_aggregate_width_m,active_width_change_m_min,resolved_route_probe_median_depth_m,resolved_route_probe_max_depth_m,resolved_route_probe_depth_rise_cm_min,resolved_route_probe_speed_p95_m_s,resolved_route_probe_speed_max_m_s,resolved_route_probe_hu_p95_m2_s,resolved_route_probe_hu_max_m2_s,resolved_route_probe_fraction_over_0p10m,route_zone_deep_water_fraction_ge_0p30,west_median_depth_m,east_median_depth_m
3.166915081819863,19:10,-0.20137233462510143,-0.3545000441825029,-0.4608175252911214,-0.3964061475864903,-0.3092757010348951,-0.35814055203077844,0.048864850995883335,19.0,0.7628381250000001,0.07588070462640079,37307906.411153704,508404980.6492084,212193271.9229075,171715512.97272977,124496195.75357114,0.32729355658148207,0.19365346140728407,0.721105042818059,72903795620.5504,15511296525.480513,0,0,0.0,0.0,0.3963653167571557,0.5925623439299641,0.0,0.31763953303962705,0.3246830776373763,0.15111499986242077,0.17475905782619128,1.0,0.9502840909090909,1.8033627169255682,0.817804477891098
3.333457019679309,19:20,-0.18874509278370366,-0.35660339904746086,-0.473641121691571,-0.37431729219333465,-0.3090593405451015,-0.3611168509189504,0.052057510373848925,19.0,0.7628381250000001,0.07566996937762709,41671313.89081682,508426584.58889365,213900839.97429886,171282831.62527826,123242912.9893166,0.3536831536304049,0.20257345691257056,0.7449978345474438,79774610126.15134,15203057017.929604,0,0,0.0,0.0,0.38855367407208913,0.5851339859471997,0.0,0.31591273209101134,0.32037864392641774,0.148147579540769,0.17191678851815936,1.0,0.9502840909090909,1.8205591412461897,0.8058279465624653
3.5,19:30,-0.1761976180315623,-0.3581621041195343,-0.4834136123766341,-0.3734606921955039,-0.3082967185492421,-0.364237038935741,0.055940320386498876,19.0,0.7628381250000001,0.07492240564481588,46131065.683917165,508449654.5416322,215592509.24990857,170849612.86356643,122007532.42815712,0.37963759732277613,0.21147537563883576,0.7738954572549976,86939917098.60205,14890878010.88883,0,0,0.0,0.0,0.37997631095253215,0.5774257254640718,0.0,0.31410740949840926,0.3164634999559123,0.14503992577290176,0.1693394761096361,1.0,0.9502840909090909,1.8372305485623648,0.794064137186206
3.6666666666666665,19:40,-0.16380989698114368,-0.36059487185921824,-0.4909492134911587,-0.36080990541727936,-0.3072737040920007,-0.3674781514318963,0.060204447339895606,19.0,0.7628381250000001,0.07364217109371077,50663000.26222523,508474058.3656521,217268219.69129327,170417352.254222,120788486.4201368,0.40491227304806443,0.22036723713232007,0.802109582357997,94404710553.17778,14576878735.434755,0,0,0.0,0.0,0.37245664383347626,0.5701080738152973,0.0,0.3114731533884503,0.31293576861442973,0.1419245420465292,0.16664209692028115,1.0,0.9502840909090909,1.853429349626884,0.7824979884012777
3.8333333333333335,19:50,-0.151679302267067,-0.36342507496913534,-0.4977125008650486,-0.3444997290830426,-0.3045002039002983,-0.3708119664505821,0.06631176255028381,19.0,0.7628381250000001,0.0718387177597321,55233684.95527127,508499656.6869895,218925576.45343614,169988564.05248138,119585516.1810719,0.42993811049780783,0.22920879335818334,0.8284871618511314,102132076382.14108,14268874581.930704,0,0,0.0,0.0,0.3658884904847758,0.5632766913727233,0.0,0.3085158511860085,0.31016787386795397,0.1389386429763799,0.16386218726720342,1.0,0.9488636363636364,1.8691732634813494,0.7711294667885358
4.0,20:00,-0.13989202030816783,-0.3669899899067953,-0.5053759394623342,-0.3304895757996755,-0.30057818362334404,-0.37422167900701364,0.0736434953836696,19.0,0.7628381250000001,0.06952485896226417,59813221.2502227,508526246.4637386,220563590.54441503,169564576.5859603,118398079.33336328,0.45457121253230093,0.23798585316975976,0.8538817767122371,110103695263.571,13966555142.537783,0,0,0.0,0.0,0.3599049455917071,0.5568049959125335,0.0,0.30578790607281725,0.3081894396004732,0.13608644663678995,0.16109788956659393,1.0,0.9474431818181818,1.8844886856369694,0.7599429048353363
4.166666666666667,20:10,-0.12853179832737974,-0.3703911650234313,-0.513666875934911,-0.3212129224357737,-0.295235532149011,-0.37768892754094696,0.08245339539193597,19.0,0.7628381250000001,0.06671703439022114,64372467.62306594,508553639.22693974,222181406.1295111,169145715.1787739,117226517.9186548,0.4788177327307057,0.24668895935126478,0.8784886762828554,118303893373.97456,13669354176.975306,0,0,0.0,0.0,0.3543001796199097,0.5506129859124456,0.0,0.30241131774299057,0.3062011957486939,0.13334831015852888,0.15839615124958983,1.0,0.9460227272727273,1.89940058199398,0.7489259115597258
4.333333333333333,20:20,-0.1176793493377729,-0.3728507648550874,-0.5219550200031132,-0.3181664231569796,-0.2890391564385051,-0.3811934569334451,0.09215430049494,19.0,0.7628381250000001,0.06343519330003179,68881968.88713852,508581678.1904933,223778279.65808156,168732284.32398653,116071114.2084252,0.5024923704220532,0.2553111033007008,0.90251805188863,126718206163.39148,13376949779.539124,0,0,0.0,0.0,0.3489641288820047,0.5446484801868126,0.0,0.30035552311907904,0.30424945991225244,0.1307123231003839,0.15577236111391662,1.0,0.9460227272727273,1.913931364051205,0.7380812374316357
4.5,20:30,-0.10741177868628596,-0.37607679394827975,-0.5300479261657811,-0.3225715352087807,-0.2819966306237768,-0.3847176995627294,0.10272106893895261,19.0,0.7628381250000001,0.05970265277856738,73311133.3268191,508610220.21244186,225353563.84120986,168324750.73349538,114931905.63773662,0.5258012630682315,0.26384694334908054,0.9259736379635846,135333011524.62804,13089189183.061928,0,0,0.0,0.0,0.34383476973434063,0.5388772234335099,0.0,0.29842220565625877,0.30232623615129856,0.1281704655909704,0.15323052074632634,1.0,0.9460227272727273,1.9280986523137889,0.727417548194143
4.666758701642141,20:40,-0.0977969241717752,-0.37981114950971173,-0.5379596084571802,-0.3708080781321307,-0.2741335488027966,-0.3882492491110209,0.11411570030822427,19.0,0.7628381250000001,0.05554352482052752,77630690.88750596,508639152.66437966,226907547.69819373,167923444.6869327,113808160.27925317,0.5486644256152222,0.27229702747302925,0.9489224930272334,144140296940.8066,12807347085.085602,0,0,0.0,0.0,0.3388737838651451,0.5332747196342181,0.0,0.29677184658698663,0.3006982564216032,0.12582705690902973,0.1508319480730619,1.0,0.9446022727272727,1.941923487464839,0.7169346062208672
4.833333333333333,20:50,-0.08891839803364932,-0.383092799383559,-0.5456835481357568,-0.4098903353038064,-0.26566908637148434,-0.39177056366388463,0.1261014772924003,19.0,0.7628381250000001,0.05099456419989911,81801795.95401646,508668315.0786393,228437215.7586614,167529599.95906758,112701499.36091046,0.5711553041701717,0.280631821730009,0.9713671768228009,153099383763.7174,12532240698.81429,0,0,0.0,0.0,0.33406676497983734,0.5278340422012345,0.0,0.2951090008664105,0.29923225657891783,0.12356430536162455,0.14849848380084366,1.0,0.9431818181818182,1.9553953884393644,0.706651600226211
5.0,21:00,-0.08082398128140279,-0.386101008177515,-0.5532384403926669,-0.4753518388735157,-0.2594323431596022,-0.3952774654263145,0.1358451222667123,19.0,0.7628381250000001,0.04608088606640359,85799962.40538915,508697656.568104,229944701.0506191,167143125.64749345,111609829.8699914,0.5931986629893021,0.28887441492972826,0.9933422804404007,162224994982.74405,12261307861.013222,0,0,0.0,0.0,0.32938919793203786,0.5225301881059795,0.0,0.2938714160713178,0.29823074140911554,0.12139640431077929,0.1462642646817883,1.0,0.9417613636363636,1.9685487064893161,0.6965508904557363
5.166666666666667,21:10,-0.07357629583182679,-0.3898780459223212,-0.5606260005483701,-0.5480534186040695,-0.25072817411454507,-0.39875888231315126,0.1480307081986062,19.0,0.7628381250000001,0.04083980877067104,89591757.51252547,508727075.54256535,231428802.57378998,166764797.0403843,110533475.92839104,0.6148435685115686,0.2970300143949701,1.0148214713936101,171514279856.11145,11992194141.191551,0,0,0.0,0.0,0.32481238656976563,0.5173281974470341,0.0,0.2925123502633012,0.29668724687860576,0.1191688086415856,0.14408705173440428,1.0,0.9417613636363636,1.981386579638139,0.6866355902723924
5.333333333333333,21:20,-0.06722683561975853,-0.3937412452119181,-0.5678560349081906,-0.6400039242940966,-0.2420691374957672,-0.4022060860687895,0.1601369485730223,19.0,0.7628381250000001,0.035308569537553625,93146683.2891193,508756496.4809135,232889212.65097186,166395209.71446332,109472074.11547828,0.6360683296173815,0.30509081287783096,1.0358172606169722,180949701781.23538,11727357986.600246,0,0,0.0,0.0,0.3203329666496386,0.5122423239920573,0.0,0.2909230223825769,0.2949884631993596,0.11703489714158338,0.1419764314632202,1.0,0.9346590909090909,1.9939177148416736,0.6769019788109907
5.5,21:30,-0.06182071279757928,-0.3975623088278569,-0.5747390173199107,-0.7577400033258781,-0.23166066877651909,-0.4056106184440109,0.17394994966749183,19.0,0.7628381250000001,0.029526467157626773,96434982.38839652,508785853.19709814,234325673.17771187,166034915.22238576,108425264.79700048,0.6568560199058172,0.3130531269335802,1.0563629184102414,190517864023.84677,11466825856.584997,0,0,0.0,0.0,0.31597560428992144,0.5073034886238498,0.0,0.2893003868071772,0.2932824904285444,0.11501900436617726,0.13993285730240818,1.0,0.9346590909090909,2.0061494103299733,0.6673448079453274
5.666666666666667,21:40,-0.057396337218788424,-0.4015656653538686,-0.5814829351520926,-0.908707405043307,-0.22103000825843744,-0.40896429432779313,0.1879342860693557,19.0,0.7628381250000001,0.02353458277400114,99428086.00151463,508815087.72677034,235737969.7935126,165684297.72387016,107392820.20938763,0.6776967249581782,0.3209144637547699,1.0784592480373905,200206509674.7861,11210540036.504288,0,0,0.0,0.0,0.3117446838788651,0.5025059229282647,0.0,0.28769131408586196,0.2915995885682952,0.11309751109220012,0.1379526713443528,1.0,0.9346590909090909,2.018088718695341,0.6579581764071816
5.833333333333333,21:50,-0.05398514354060652,-0.4052898757983867,-0.5878504833886635,-1.1012663599838033,-0.21039536683042415,-0.4122591116991464,0.20186374486872227,19.0,0.7628381250000001,0.017375488005733526,102099040.06498754,508844149.57237065,237125927.8129354,165343660.33114827,106374561.42828701,0.699000059675528,0.32867297306977555,1.0997279226075276,210004015141.2138,10958469348.617014,0,0,0.0,0.0,0.30763188505774364,0.49783682125477147,0.0,0.2861099531583214,0.28995005584271216,0.11124996423719444,0.1360332093762704,1.0,0.9346590909090909,2.029742721593899,0.6487379653326499
6.0,22:00,-0.05161136788451037,-0.4084116561293407,-0.5922151034227264,-1.3441906964240546,-0.1999149631420649,-0.41548717952315906,0.21557221638109417,19.0,0.7628381250000001,0.011092942481585497,104422942.71968436,508872995.10355043,238489409.26174533,165013284.72632498,105370301.11548002,0.7200007118081324,0.336327223685857,1.1202528563362197,219899203446.5287,10710602254.577349,0,0,0.0,0.0,0.3036284825474542,0.49328698018050615,0.0,0.28456282345679346,0.28833800969348966,0.1094672617132513,0.13417328386240385,1.0,0.9346590909090909,2.0411180362421044,0.6396811788323462
6.166666666666667,22:10,-0.0502918756415002,-0.41106629138252115,-0.5965496869775364,-1.653366890234546,-0.1900123333871215,-0.4186361056656078,0.22862377227848632,18.61111111111111,0.7212048605752743,0.004731582933115441,106378875.30761628,508901645.01295406,239816752.17104787,164694968.2904851,104389924.55142109,0.7406927769585846,0.34371814563739334,1.1405559801647744,229670138249.40842,9918737815.074104,0,0,0.0,0.0,0.2994572875047597,0.48822413735857884,0.0,0.2775573114097272,0.28131565521108864,0.10561347640836881,0.12904722462660467,1.0,0.9204545454545454,2.052243498404574,0.6311477870366746
6.333333333333333,22:20,-0.05003604164552164,-0.41449604887384783,-0.6010368000944516,-1.922952011559177,-0.18185070305979983,-0.4216936614259119,0.23984295836611208,18.22222222222222,0.6810978491083676,-0.0016633939439390031,107962821.70298196,508930207.11690265,241070105.48246056,164399874.5720927,103460227.06234938,0.7611889707129067,0.35035160003603294,1.1574975308251867,238620538844.99423,8760030577.332693,0,0,0.0,0.0,0.29408667030920654,0.4808837143726935,0.0,0.2690621731162745,0.2727780795237144,0.10098514273899697,0.12218251742896526,1.0,0.9090909090909091,2.063206470433654,0.6250568396796276
6.5,22:30,-0.05084568356639624,-0.4167985660103073,-0.6059224645218636,-2.1907313347800663,-0.17475433929077638,-0.42466041563777024,0.24990607634699386,17.833333333333332,0.6424889924768518,-0.008046552606757483,109182972.02295679,508958454.29981816,242231473.57467744,164141101.13100973,102585879.59413108,0.7820198859478527,0.35605175993971844,1.168846690342039,246448333182.8326,7595334721.191136,0,0,0.0,0.0,0.28711536837898066,0.4715684764271383,0.0,0.2598464665592808,0.2635204247118076,0.09578786460872311,0.11476711038441183,1.0,0.9090909090909091,2.072681947751536,0.622017806761531
6.666666666666667,22:40,-0.05271504899549573,-0.4223220049655849,-0.611393306708715,-2.461954193588676,-0.1677766683113751,-0.4274732644119924,0.2596965961006173,17.444444444444443,0.6053501925582989,-0.014372541479512628,110022374.81496377,508986077.954134,243290943.40170836,163929368.41445184,101765766.13797389,0.8028860401197851,0.3608140035131586,1.175516554822802,253084985336.2174,6507745164.104109,0,0,0.0,0.0,0.27876362764850404,0.46081381636940466,0.0,0.2502131047392047,0.2538324920143986,0.09023119320749245,0.10716766156363623,0.9895833333333334,0.9090909090909091,2.078895181969627,0.6219497084466774
6.833455196413669,22:50,-0.0556333665328598,-0.42957597153376903,-0.6173471976705714,-2.74823484529198,-0.1599911050724765,-0.43004021770717604,0.27004911263469955,17.055271208368104,0.569627771162264,-0.020600917728722273,110451724.50349914,509012768.1350973,244238389.8870053,163776459.79973245,100997918.44835961,0.821983074119327,0.36469305456708967,1.1783845082840996,258555985767.53867,5518574785.756438,0,0,0.0,0.0,0.2693440850708101,0.4489873991843571,0.0,0.24036663575839468,0.2439159470776628,0.08449776320377098,0.09957353408978625,0.9895833333333334,0.9090909090909091,2.08183922411176,0.6246673854515721
7.0,23:00,-0.059572389066763376,-0.43781580317448454,-0.6236102179739523,-3.0998254251957404,-0.15320683751113628,-0.4322647088922257,0.2790578713810894,16.666666666666668,0.5353703703703706,-0.026673953805600052,110448709.65304059,509038100.2166037,245056677.38319045,163698836.32960057,100282586.50381267,0.8378748365959982,0.3677474651009055,1.1784562680998896,262905085656.3188,4634982173.646229,0,0,0.0,0.0,0.2591503275319331,0.43640943058392856,0.0,0.23057446731928358,0.23404394485269628,0.07877838577174366,0.09215014209972683,0.9791666666666666,0.9090909090909091,2.0819641044091304,0.6298277988424512
7.166666666666667,23:10,-0.06451164313113544,-0.4391111008646784,-0.6307183080064381,-3.557373932723021,-0.14726787086575793,-0.4340548291326284,0.28678695826687045,16.27777777777778,0.5024731518561387,-0.03256197720147483,110007877.73180705,509061719.47783315,245725422.36860076,163719355.7717127,99616941.33751969,0.8499819099132446,0.37004655928488006,1.1765051852840338,266202636555.8367,3855354130.704005,1,0,10.0,0.9999999999999982,0.24839208527162526,0.4232823010982184,0.0,0.22081170699836583,0.22418478084513718,0.07312719181060871,0.08494565076188941,0.9166666666666666,0.9090909090909091,2.079773249345254,0.6370352505085017
